geometry,city,state,state_abbr,county,population
"c(-74.5548216, 39.371058)",Northfield,New Jersey,NJ,Atlantic,8624
"c(-73.948085, 41.0130002)",Northvale,New Jersey,NJ,Bergen,4640
"c(-73.9509167, 40.9922519)",Norwood,New Jersey,NJ,Bergen,5711
"c(-74.2438418, 41.0299797)",Oakland,New Jersey,NJ,Bergen,12754
"c(-75.0798269, 39.9012913)",Oaklyn,New Jersey,NJ,Camden,4038
"c(-74.6046046, 39.2635959)",Ocean City,New Jersey,NJ,Cape May,11701
"c(-74.0204785, 40.3160123)",Oceanport,New Jersey,NJ,Monmouth,5832
"c(-73.9859193, 41.030312)",Old Tappan,New Jersey,NJ,Bergen,5750
"c(-74.0328576, 40.9566509)",Oradell,New Jersey,NJ,Bergen,7978
"c(-73.9970615, 40.8470173)",Palisades Park,New Jersey,NJ,Bergen,19622
"c(-75.0352732, 40.0026146)",Palmyra,New Jersey,NJ,Burlington,7398
"c(-74.070989, 40.9473094)",Paramus,New Jersey,NJ,Bergen,26342
"c(-74.0435607, 41.0363005)",Park Ridge,New Jersey,NJ,Bergen,8645
"c(-74.1269404, 40.8564132)",Passaic,New Jersey,NJ,Passaic,69781
"c(-74.1628255, 40.9147462)",Paterson,New Jersey,NJ,Passaic,146199
"c(-75.2399603, 39.8399753)",Paulsboro,New Jersey,NJ,Gloucester,6097
"c(-74.6567897, 40.7154428)",Peapack and Gladstone,New Jersey,NJ,NA,2582
"c(-74.7887796, 40.3249229)",Pennington,New Jersey,NJ,Mercer,2585
"c(-75.4676982, 39.7273552)",Pennsgrove,New Jersey,NJ,Salem,5147
"c(-74.2713313, 40.5201604)",Perth Amboy,New Jersey,NJ,Middlesex,50814
"c(-75.1790059, 40.691974)",Phillipsburg,New Jersey,NJ,Warren,14950
"c(-74.9846568, 39.7868057)",Pine Hill,New Jersey,NJ,Camden,10233
"c(-75.1306946, 39.7329417)",Pitman,New Jersey,NJ,Gloucester,9011
"c(-74.4157753, 40.6154442)",Plainfield,New Jersey,NJ,Union,49808
"c(-74.5142625, 39.3888001)",Pleasantville,New Jersey,NJ,Atlantic,20249
"c(-74.070068, 40.0773278)",Point Pleasant,New Jersey,NJ,Ocean,18392
"c(-74.0451734, 40.0925659)",Point Pleasant Beach,New Jersey,NJ,Ocean,4665
"c(-74.2854546, 41.003095)",Pompton Lakes,New Jersey,NJ,Passaic,11097
"c(-74.6593708, 40.3504608)",Princeton,New Jersey,NJ,Mercer,12307
"c(-74.1744353, 40.9415204)",Prospect Park,New Jersey,NJ,Passaic,5865
"c(-74.2805307, 40.6071525)",Rahway,New Jersey,NJ,Union,27346
"c(-74.1459311, 41.0591364)",Ramsey,New Jersey,NJ,Bergen,14473
"c(-74.6465141, 40.5721273)",Raritan,New Jersey,NJ,Somerset,6881
"c(-74.0664717, 40.3486965)",Red Bank,New Jersey,NJ,Monmouth,12206
"c(-74.0151342, 40.8323373)",Ridgefield,New Jersey,NJ,Bergen,11032
"c(-74.0199264, 40.8547046)",Ridgefield Park,New Jersey,NJ,Bergen,12729
"c(-74.1135057, 40.9815914)",Ridgewood,New Jersey,NJ,Bergen,24958
"c(-74.2711379, 41.1039627)",Ringwood,New Jersey,NJ,Passaic,12228
"c(-74.0374682, 40.9267663)",River Edge,New Jersey,NJ,Bergen,11340
"c(-74.3156482, 40.9954948)",Riverdale,New Jersey,NJ,NA,3559
"c(-75.0147346, 40.0119324)",Riverton,New Jersey,NJ,Burlington,2779
"c(-74.5174308, 40.8957856)",Rockaway,New Jersey,NJ,Morris,6438
"c(-74.3101675, 40.8198606)",Roseland,New Jersey,NJ,Essex,5819
"c(-74.2601578, 40.6522106)",Roselle,New Jersey,NJ,Union,21085
"c(-74.266706, 40.6652651)",Roselle Park,New Jersey,NJ,Union,13297
"c(-74.0046776, 40.3622005)",Rumson,New Jersey,NJ,Monmouth,7122
"c(-75.0748034, 39.8517378)",Runnemede,New Jersey,NJ,Camden,8468
"c(-74.1060409, 40.8203143)",Rutherford,New Jersey,NJ,Bergen,18061
"c(-74.0925529, 41.023696)",Saddle River,New Jersey,NJ,Bergen,3152
"c(-75.472553, 39.5682361)",Salem,New Jersey,NJ,Salem,5146
"c(-74.3193505, 40.4673573)",Sayreville,New Jersey,NJ,Middlesex,42704
"c(-74.0787832, 39.9449784)",Seaside Heights,New Jersey,NJ,Ocean,2887
"c(-74.0676489, 40.7819578)",Secaucus,New Jersey,NJ,Hudson,16264
"c(-74.0596674, 40.3260638)",Shrewsbury,New Jersey,NJ,Monmouth,3809
"c(-75.0217007, 39.8453912)",Somerdale,New Jersey,NJ,Camden,5151
"c(-74.6067702, 39.3160799)",Somers Point,New Jersey,NJ,Atlantic,10795
"c(-74.6076819, 40.5697495)",Somerville,New Jersey,NJ,Somerset,12098
"c(-74.279016, 40.4867186)",South Amboy,New Jersey,NJ,Middlesex,8631
"c(-74.5274549, 40.5539473)",South Bound Brook,New Jersey,NJ,Somerset,4563
"c(-74.4147996, 40.5744129)",South Plainfield,New Jersey,NJ,Middlesex,23385
"c(-74.3784585, 40.4456522)",South River,New Jersey,NJ,Middlesex,16008
"c(-74.2097334, 39.9414224)",South Toms River,New Jersey,NJ,Ocean,3684
