state,date,cases,deaths
Colorado,2020-01-27,0,0
Colorado,2020-01-28,0,0
Colorado,2020-01-29,0,0
Colorado,2020-01-30,0,0
Colorado,2020-01-31,0,0
Colorado,2020-02-01,0,0
Colorado,2020-02-02,0,0
Colorado,2020-02-03,0,0
Colorado,2020-02-04,0,0
Colorado,2020-02-05,0,0
Colorado,2020-02-06,0,0
Colorado,2020-02-07,0,0
Colorado,2020-02-08,0,0
Colorado,2020-02-09,0,0
Colorado,2020-02-10,0,0
Colorado,2020-02-11,0,0
Colorado,2020-02-12,0,0
Colorado,2020-02-13,0,0
Colorado,2020-02-14,0,0
Colorado,2020-02-15,0,0
Colorado,2020-02-16,0,0
Colorado,2020-02-17,0,0
Colorado,2020-02-18,0,0
Colorado,2020-02-19,0,0
Colorado,2020-02-20,0,0
Colorado,2020-02-21,0,0
Colorado,2020-02-22,0,0
Colorado,2020-02-23,0,0
Colorado,2020-02-24,0,0
Colorado,2020-02-25,0,0
Colorado,2020-02-26,0,0
Colorado,2020-02-27,0,0
Colorado,2020-02-28,0,0
Colorado,2020-02-29,0,0
Colorado,2020-03-01,0,0
Colorado,2020-03-02,0,0
Colorado,2020-03-03,0,0
Colorado,2020-03-04,0,0
Colorado,2020-03-05,2,0
Colorado,2020-03-06,8,0
Colorado,2020-03-07,8,0
Colorado,2020-03-08,8,0
Colorado,2020-03-09,12,0
Colorado,2020-03-10,17,0
Colorado,2020-03-11,34,0
Colorado,2020-03-12,49,1
Colorado,2020-03-13,78,2
Colorado,2020-03-14,103,2
Colorado,2020-03-15,136,2
Colorado,2020-03-16,161,2
Colorado,2020-03-17,183,3
Colorado,2020-03-18,216,3
Colorado,2020-03-19,278,5
Colorado,2020-03-20,364,5
Colorado,2020-03-21,475,6
Colorado,2020-03-22,595,7
Colorado,2020-03-23,723,7
Colorado,2020-03-24,912,11
Colorado,2020-03-25,1087,20
Colorado,2020-03-26,1430,19
Colorado,2020-03-27,1738,31
Colorado,2020-03-28,2061,44
Colorado,2020-03-29,2308,47
Colorado,2020-03-30,2627,51
Colorado,2020-03-31,2966,69
Colorado,2020-04-01,3342,79
Colorado,2020-04-02,3728,97
Colorado,2020-04-03,4173,111
Colorado,2020-04-04,4565,126
Colorado,2020-04-05,4950,140
Colorado,2020-04-06,5183,150
Colorado,2020-04-07,5429,179
Colorado,2020-04-08,5655,193
Colorado,2020-04-09,6202,226
Colorado,2020-04-10,6513,250
Colorado,2020-04-11,6893,274
Colorado,2020-04-12,7307,289
Colorado,2020-04-13,7696,306
Colorado,2020-04-14,7950,327
Colorado,2020-04-15,8280,354
Colorado,2020-04-16,8675,372
Colorado,2020-04-17,9047,389
Colorado,2020-04-18,9440,411
Colorado,2020-04-19,9730,420
Colorado,2020-04-20,10112,447
Colorado,2020-04-21,10473,483
Colorado,2020-04-22,10891,506
Colorado,2020-04-23,11278,552
Colorado,2020-04-24,12256,674
Colorado,2020-04-25,12968,684
Colorado,2020-04-26,13441,688
Colorado,2020-04-27,13879,706
Colorado,2020-04-28,14316,736
Colorado,2020-04-29,14758,766
Colorado,2020-04-30,15284,777
Colorado,2020-05-01,15793,821
Colorado,2020-05-02,16225,832
Colorado,2020-05-03,16635,842
Colorado,2020-05-04,16918,851
Colorado,2020-05-05,17367,903
Colorado,2020-05-06,17832,919
Colorado,2020-05-07,18370,944
Colorado,2020-05-08,18827,960
Colorado,2020-05-09,19375,967
Colorado,2020-05-10,19703,971
Colorado,2020-05-11,19879,987
Colorado,2020-05-12,20157,1010
Colorado,2020-05-13,20475,1062
Colorado,2020-05-14,20838,1086
Colorado,2020-05-15,21232,1150
Colorado,2020-05-16,21633,1192
Colorado,2020-05-17,21938,1215
Colorado,2020-05-18,22202,1224
Colorado,2020-05-19,22482,1257
Colorado,2020-05-20,22797,1299
Colorado,2020-05-21,23191,1310
Colorado,2020-05-22,23487,1324
Colorado,2020-05-23,23964,1327
Colorado,2020-05-24,24174,1332
Colorado,2020-05-25,24256,1333
Colorado,2020-05-26,24552,1352
Colorado,2020-05-27,24754,1392
Colorado,2020-05-28,25107,1421
Colorado,2020-05-29,25598,1436
Colorado,2020-05-30,26084,1443
Colorado,2020-05-31,26364,1445
Colorado,2020-06-01,26563,1458
Colorado,2020-06-02,26774,1474
Colorado,2020-06-03,27046,1494
Colorado,2020-06-04,27346,1512
Colorado,2020-06-05,27601,1524
Colorado,2020-06-06,27834,1527
Colorado,2020-06-07,27987,1527
Colorado,2020-06-08,28169,1543
Colorado,2020-06-09,28333,1553
Colorado,2020-06-10,28484,1572
Colorado,2020-06-11,28632,1582
Colorado,2020-06-12,28807,1582
Colorado,2020-06-13,29002,1597
Colorado,2020-06-14,29115,1598
Colorado,2020-06-15,29284,1605
Colorado,2020-06-16,29427,1617
Colorado,2020-06-17,29656,1631
Colorado,2020-06-18,29886,1638
Colorado,2020-06-19,30172,1643
Colorado,2020-06-20,30333,1647
Colorado,2020-06-21,30524,1647
Colorado,2020-06-22,30689,1651
Colorado,2020-06-23,30877,1665
Colorado,2020-06-24,31139,1667
Colorado,2020-06-25,31463,1669
Colorado,2020-06-26,31780,1673
Colorado,2020-06-27,32006,1674
Colorado,2020-06-28,32290,1676
Colorado,2020-06-29,32494,1681
Colorado,2020-06-30,32698,1690
Colorado,2020-07-01,33012,1697
Colorado,2020-07-02,33335,1701
Colorado,2020-07-03,33595,1701
Colorado,2020-07-04,33849,1701
Colorado,2020-07-05,34048,1701
Colorado,2020-07-06,34240,1691
Colorado,2020-07-07,34647,1696
Colorado,2020-07-08,35099,1704
Colorado,2020-07-09,35507,1706
Colorado,2020-07-10,36173,1724
Connecticut,2020-01-22,0,0
Connecticut,2020-01-23,0,0
Connecticut,2020-01-24,0,0
Connecticut,2020-01-25,0,0
Connecticut,2020-01-26,0,0
Connecticut,2020-01-27,0,0
Connecticut,2020-01-28,0,0
Connecticut,2020-01-29,0,0
Connecticut,2020-01-30,0,0
Connecticut,2020-01-31,0,0
Connecticut,2020-02-01,0,0
Connecticut,2020-02-02,0,0
Connecticut,2020-02-03,0,0
Connecticut,2020-02-04,0,0
Connecticut,2020-02-05,0,0
Connecticut,2020-02-06,0,0
Connecticut,2020-02-07,0,0
Connecticut,2020-02-08,0,0
Connecticut,2020-02-09,0,0
Connecticut,2020-02-10,0,0
Connecticut,2020-02-11,0,0
Connecticut,2020-02-12,0,0
Connecticut,2020-02-13,0,0
Connecticut,2020-02-14,0,0
Connecticut,2020-02-15,0,0
Connecticut,2020-02-16,0,0
Connecticut,2020-02-17,0,0
Connecticut,2020-02-18,0,0
Connecticut,2020-02-19,0,0
Connecticut,2020-02-20,0,0
Connecticut,2020-02-21,0,0
Connecticut,2020-02-22,0,0
Connecticut,2020-02-23,0,0
Connecticut,2020-02-24,0,0
Connecticut,2020-02-25,0,0
Connecticut,2020-02-26,0,0
Connecticut,2020-02-27,0,0
Connecticut,2020-02-28,0,0
Connecticut,2020-02-29,0,0
Connecticut,2020-03-01,0,0
Connecticut,2020-03-02,0,0
Connecticut,2020-03-03,0,0
Connecticut,2020-03-04,0,0
Connecticut,2020-03-05,0,0
Connecticut,2020-03-06,0,0
Connecticut,2020-03-07,0,0
Connecticut,2020-03-08,0,0
Connecticut,2020-03-09,0,0
Connecticut,2020-03-10,1,0
Connecticut,2020-03-11,3,0
Connecticut,2020-03-12,5,0
Connecticut,2020-03-13,11,0
Connecticut,2020-03-14,23,0
Connecticut,2020-03-15,24,0
Connecticut,2020-03-16,41,0
Connecticut,2020-03-17,68,0
Connecticut,2020-03-18,96,1
Connecticut,2020-03-19,159,3
Connecticut,2020-03-20,194,4
Connecticut,2020-03-21,194,4
Connecticut,2020-03-22,327,8
Connecticut,2020-03-23,415,10
Connecticut,2020-03-24,618,12
Connecticut,2020-03-25,875,19
Connecticut,2020-03-26,1012,21
Connecticut,2020-03-27,1291,27
Connecticut,2020-03-28,1524,33
Connecticut,2020-03-29,1993,34
Connecticut,2020-03-30,2571,36
Connecticut,2020-03-31,3128,69
Connecticut,2020-04-01,3557,85
Connecticut,2020-04-02,3824,112
Connecticut,2020-04-03,4914,131
Connecticut,2020-04-04,5276,165
Connecticut,2020-04-05,5675,189
Connecticut,2020-04-06,6906,206
Connecticut,2020-04-07,7781,277
Connecticut,2020-04-08,7781,326
Connecticut,2020-04-09,9784,380
Connecticut,2020-04-10,10538,448
Connecticut,2020-04-11,11510,494
Connecticut,2020-04-12,12035,554
Connecticut,2020-04-13,13381,602
Connecticut,2020-04-14,13989,671
Connecticut,2020-04-15,14755,868
Connecticut,2020-04-16,15884,971
Connecticut,2020-04-17,16809,1036
Connecticut,2020-04-18,17550,1086
Connecticut,2020-04-19,17962,1127
Connecticut,2020-04-20,19815,1331
Connecticut,2020-04-21,20360,1423
Connecticut,2020-04-22,22469,1544
Connecticut,2020-04-23,23100,1639
Connecticut,2020-04-24,23936,1767
Connecticut,2020-04-25,24583,1865
Connecticut,2020-04-26,25269,1924
Connecticut,2020-04-27,25997,2012
Connecticut,2020-04-28,26312,2087
Connecticut,2020-04-29,26767,2169
Connecticut,2020-04-30,27700,2257
Connecticut,2020-05-01,28764,2339
Connecticut,2020-05-02,29287,2436
Connecticut,2020-05-03,29287,2436
Connecticut,2020-05-04,29973,2556
Connecticut,2020-05-05,30621,2633
Connecticut,2020-05-06,30995,2718
Connecticut,2020-05-07,31784,2797
Connecticut,2020-05-08,32411,2874
Connecticut,2020-05-09,32984,2932
Connecticut,2020-05-10,33554,2967
Connecticut,2020-05-11,33765,3008
Connecticut,2020-05-12,34333,3041
Connecticut,2020-05-13,34855,3125
Connecticut,2020-05-14,35464,3219
Connecticut,2020-05-15,36085,3285
Connecticut,2020-05-16,36703,3339
Connecticut,2020-05-17,37419,3408
Connecticut,2020-05-18,38116,3450
Connecticut,2020-05-19,38430,3472
Connecticut,2020-05-20,39017,3529
Connecticut,2020-05-21,39208,3583
Connecticut,2020-05-22,39640,3637
Connecticut,2020-05-23,40022,3675
Connecticut,2020-05-24,40468,3693
Connecticut,2020-05-25,40873,3742
Connecticut,2020-05-26,41303,3769
Connecticut,2020-05-27,41288,3803
Connecticut,2020-05-28,41559,3826
Connecticut,2020-05-29,41762,3868
Connecticut,2020-05-30,42022,3912
Connecticut,2020-05-31,42201,3944
Connecticut,2020-06-01,42740,3970
Connecticut,2020-06-02,42979,3972
Connecticut,2020-06-03,43091,3989
Connecticut,2020-06-04,43239,4007
Connecticut,2020-06-05,43460,4038
Connecticut,2020-06-06,43818,4055
Connecticut,2020-06-07,43968,4071
Connecticut,2020-06-08,44092,4084
Connecticut,2020-06-09,44179,4097
Connecticut,2020-06-10,44347,4120
Connecticut,2020-06-11,44461,4146
Connecticut,2020-06-12,44689,4159
Connecticut,2020-06-13,44994,4186
Connecticut,2020-06-14,45088,4201
Connecticut,2020-06-15,45235,4204
Connecticut,2020-06-16,45349,4210
Connecticut,2020-06-17,45429,4219
Connecticut,2020-06-18,45440,4226
Connecticut,2020-06-19,45557,4238
Connecticut,2020-06-20,45715,4251
Connecticut,2020-06-21,45755,4260
Connecticut,2020-06-22,45782,4263
Connecticut,2020-06-23,45899,4277
Connecticut,2020-06-24,45913,4287
Connecticut,2020-06-25,45994,4298
Connecticut,2020-06-26,46059,4307
Connecticut,2020-06-27,46206,4311
Connecticut,2020-06-28,46303,4316
Connecticut,2020-06-29,46362,4320
Connecticut,2020-06-30,46514,4322
Connecticut,2020-07-01,46572,4324
Connecticut,2020-07-02,46646,4326
Connecticut,2020-07-03,46717,4335
Connecticut,2020-07-04,46717,4335
Connecticut,2020-07-05,46717,4335
Connecticut,2020-07-06,46976,4338
Connecticut,2020-07-07,47033,4338
Connecticut,2020-07-08,47108,4343
Connecticut,2020-07-09,47209,4348
Connecticut,2020-07-10,47287,4348
Delaware,2020-01-22,0,0
Delaware,2020-01-23,0,0
Delaware,2020-01-24,0,0
Delaware,2020-01-25,0,0
Delaware,2020-01-26,0,0
Delaware,2020-01-27,0,0
Delaware,2020-01-28,0,0
Delaware,2020-01-29,0,0
Delaware,2020-01-30,0,0
Delaware,2020-01-31,0,0
Delaware,2020-02-01,0,0
Delaware,2020-02-02,0,0
Delaware,2020-02-03,0,0
Delaware,2020-02-04,0,0
Delaware,2020-02-05,0,0
Delaware,2020-02-06,0,0
Delaware,2020-02-07,0,0
Delaware,2020-02-08,0,0
Delaware,2020-02-09,0,0
Delaware,2020-02-10,0,0
Delaware,2020-02-11,0,0
Delaware,2020-02-12,0,0
Delaware,2020-02-13,0,0
Delaware,2020-02-14,0,0
Delaware,2020-02-15,0,0
Delaware,2020-02-16,0,0
Delaware,2020-02-17,0,0
Delaware,2020-02-18,0,0
Delaware,2020-02-19,0,0
Delaware,2020-02-20,0,0
Delaware,2020-02-21,0,0
Delaware,2020-02-22,0,0
Delaware,2020-02-23,0,0
Delaware,2020-02-24,0,0
Delaware,2020-02-25,0,0
Delaware,2020-02-26,0,0
Delaware,2020-02-27,0,0
Delaware,2020-02-28,0,0
Delaware,2020-02-29,0,0
Delaware,2020-03-01,0,0
Delaware,2020-03-02,0,0
Delaware,2020-03-03,0,0
Delaware,2020-03-04,0,0
Delaware,2020-03-05,0,0
Delaware,2020-03-06,0,0
Delaware,2020-03-07,0,0
Delaware,2020-03-08,0,0
Delaware,2020-03-09,0,0
Delaware,2020-03-10,0,0
Delaware,2020-03-11,1,0
Delaware,2020-03-12,1,0
Delaware,2020-03-13,4,0
Delaware,2020-03-14,6,0
Delaware,2020-03-15,6,0
Delaware,2020-03-16,8,0
Delaware,2020-03-17,16,0
Delaware,2020-03-18,19,0
Delaware,2020-03-19,30,0
Delaware,2020-03-20,39,0
Delaware,2020-03-21,45,0
Delaware,2020-03-22,56,0
Delaware,2020-03-23,68,0
Delaware,2020-03-24,104,0
Delaware,2020-03-25,119,0
Delaware,2020-03-26,130,1
Delaware,2020-03-27,163,2
Delaware,2020-03-28,214,5
Delaware,2020-03-29,232,6
Delaware,2020-03-30,264,6
Delaware,2020-03-31,319,10
Delaware,2020-04-01,368,11
Delaware,2020-04-02,393,12
Delaware,2020-04-03,450,14
Delaware,2020-04-04,593,14
Delaware,2020-04-05,673,14
Delaware,2020-04-06,783,15
Delaware,2020-04-07,928,16
Delaware,2020-04-08,1116,19
Delaware,2020-04-09,1209,23
Delaware,2020-04-10,1326,32
Delaware,2020-04-11,1479,33
Delaware,2020-04-12,1625,35
Delaware,2020-04-13,1758,41
Delaware,2020-04-14,1926,43
Delaware,2020-04-15,2014,46
Delaware,2020-04-16,2070,55
Delaware,2020-04-17,2317,61
Delaware,2020-04-18,2538,67
Delaware,2020-04-19,2538,67
Delaware,2020-04-20,2745,72
Delaware,2020-04-21,2931,82
Delaware,2020-04-22,3200,89
Delaware,2020-04-23,3308,92
Delaware,2020-04-24,3442,100
Delaware,2020-04-25,3576,112
Delaware,2020-04-26,4034,120
Delaware,2020-04-27,4162,125
Delaware,2020-04-28,4575,137
Delaware,2020-04-29,4655,144
Delaware,2020-04-30,4734,152
Delaware,2020-05-01,4918,159
Delaware,2020-05-02,5038,168
Delaware,2020-05-03,5208,177
Delaware,2020-05-04,5288,182
Delaware,2020-05-05,5371,187
Delaware,2020-05-06,5778,193
Delaware,2020-05-07,5939,202
Delaware,2020-05-08,6111,213
Delaware,2020-05-09,6277,221
Delaware,2020-05-10,6277,221
Delaware,2020-05-11,6565,225
Delaware,2020-05-12,6741,237
Delaware,2020-05-13,6952,247
Delaware,2020-05-14,7223,260
Delaware,2020-05-15,7373,271
Delaware,2020-05-16,7547,286
Delaware,2020-05-17,7670,290
Delaware,2020-05-18,7869,297
Delaware,2020-05-19,8037,304
Delaware,2020-05-20,8194,310
Delaware,2020-05-21,8386,317
Delaware,2020-05-22,8529,322
Delaware,2020-05-23,8529,322
Delaware,2020-05-24,8809,326
Delaware,2020-05-25,8965,332
Delaware,2020-05-26,9066,335
Delaware,2020-05-27,9096,344
Delaware,2020-05-28,9171,345
Delaware,2020-05-29,9236,356
Delaware,2020-05-30,9422,361
Delaware,2020-05-31,9498,366
Delaware,2020-06-01,9605,368
Delaware,2020-06-02,9685,373
Delaware,2020-06-03,9712,375
Delaware,2020-06-04,9746,386
Delaware,2020-06-05,9773,388
Delaware,2020-06-06,9845,390
Delaware,2020-06-07,9942,398
Delaware,2020-06-08,9972,398
Delaware,2020-06-09,10020,410
Delaware,2020-06-10,10056,413
Delaware,2020-06-11,10106,414
Delaware,2020-06-12,10173,414
Delaware,2020-06-13,10229,419
Delaware,2020-06-14,10264,422
Delaware,2020-06-15,10340,423
Delaware,2020-06-16,10403,424
Delaware,2020-06-17,10444,426
Delaware,2020-06-18,10499,431
Delaware,2020-06-19,10611,433
Delaware,2020-06-20,10681,434
Delaware,2020-06-21,10775,435
Delaware,2020-06-22,10820,435
Delaware,2020-06-23,10847,504
Delaware,2020-06-24,10889,505
Delaware,2020-06-25,10980,507
Delaware,2020-06-26,11017,507
Delaware,2020-06-27,11091,507
Delaware,2020-06-28,11226,507
Delaware,2020-06-29,11376,507
Delaware,2020-06-30,11474,509
Delaware,2020-07-01,11510,509
Delaware,2020-07-02,11731,510
Delaware,2020-07-03,11923,512
Delaware,2020-07-04,11996,512
Delaware,2020-07-05,12128,512
Delaware,2020-07-06,12293,512
Delaware,2020-07-07,12414,514
Delaware,2020-07-08,12462,515
Delaware,2020-07-09,12531,517
Delaware,2020-07-10,12652,517
District of Columbia,2020-01-22,0,0
District of Columbia,2020-01-23,0,0
District of Columbia,2020-01-24,0,0
District of Columbia,2020-01-25,0,0
District of Columbia,2020-01-26,0,0
District of Columbia,2020-01-27,0,0
District of Columbia,2020-01-28,0,0
District of Columbia,2020-01-29,0,0
District of Columbia,2020-01-30,0,0
District of Columbia,2020-01-31,0,0
District of Columbia,2020-02-01,0,0
District of Columbia,2020-02-02,0,0
District of Columbia,2020-02-03,0,0
District of Columbia,2020-02-04,0,0
District of Columbia,2020-02-05,0,0
District of Columbia,2020-02-06,0,0
District of Columbia,2020-02-07,0,0
District of Columbia,2020-02-08,0,0
District of Columbia,2020-02-09,0,0
District of Columbia,2020-02-10,0,0
District of Columbia,2020-02-11,0,0
District of Columbia,2020-02-12,0,0
District of Columbia,2020-02-13,0,0
District of Columbia,2020-02-14,0,0
District of Columbia,2020-02-15,0,0
District of Columbia,2020-02-16,0,0
District of Columbia,2020-02-17,0,0
District of Columbia,2020-02-18,0,0
District of Columbia,2020-02-19,0,0
District of Columbia,2020-02-20,0,0
District of Columbia,2020-02-21,0,0
District of Columbia,2020-02-22,0,0
District of Columbia,2020-02-23,0,0
District of Columbia,2020-02-24,0,0
District of Columbia,2020-02-25,0,0
District of Columbia,2020-02-26,0,0
District of Columbia,2020-02-27,0,0
District of Columbia,2020-02-28,0,0
District of Columbia,2020-02-29,0,0
District of Columbia,2020-03-01,0,0
District of Columbia,2020-03-02,0,0
District of Columbia,2020-03-03,0,0
District of Columbia,2020-03-04,0,0
District of Columbia,2020-03-05,0,0
District of Columbia,2020-03-06,0,0
District of Columbia,2020-03-07,0,0
District of Columbia,2020-03-08,0,0
District of Columbia,2020-03-09,0,0
District of Columbia,2020-03-10,0,0
District of Columbia,2020-03-11,0,0
District of Columbia,2020-03-12,0,0
District of Columbia,2020-03-13,0,0
District of Columbia,2020-03-14,0,0
District of Columbia,2020-03-15,0,0
District of Columbia,2020-03-16,22,0
District of Columbia,2020-03-17,22,0
District of Columbia,2020-03-18,31,0
District of Columbia,2020-03-19,40,0
District of Columbia,2020-03-20,71,1
District of Columbia,2020-03-21,98,0
District of Columbia,2020-03-22,102,2
District of Columbia,2020-03-23,120,2
District of Columbia,2020-03-24,141,2
District of Columbia,2020-03-25,187,2
District of Columbia,2020-03-26,231,3
District of Columbia,2020-03-27,271,3
District of Columbia,2020-03-28,304,4
District of Columbia,2020-03-29,342,5
District of Columbia,2020-03-30,401,9
District of Columbia,2020-03-31,495,9
District of Columbia,2020-04-01,586,9
District of Columbia,2020-04-02,653,12
District of Columbia,2020-04-03,757,15
District of Columbia,2020-04-04,902,21
District of Columbia,2020-04-05,1002,22
District of Columbia,2020-04-06,1097,24
District of Columbia,2020-04-07,1211,22
District of Columbia,2020-04-08,1440,27
District of Columbia,2020-04-09,1523,32
District of Columbia,2020-04-10,1660,38
District of Columbia,2020-04-11,1778,47
District of Columbia,2020-04-12,1875,50
District of Columbia,2020-04-13,1955,52
District of Columbia,2020-04-14,2058,67
District of Columbia,2020-04-15,2197,72
District of Columbia,2020-04-16,2350,81
District of Columbia,2020-04-17,2476,86
District of Columbia,2020-04-18,2666,91
District of Columbia,2020-04-19,2793,96
District of Columbia,2020-04-20,2927,105
District of Columbia,2020-04-21,3098,112
District of Columbia,2020-04-22,3206,127
District of Columbia,2020-04-23,3361,139
District of Columbia,2020-04-24,3528,153
District of Columbia,2020-04-25,3699,165
District of Columbia,2020-04-26,3841,178
District of Columbia,2020-04-27,3892,185
District of Columbia,2020-04-28,3994,190
District of Columbia,2020-04-29,4106,205
District of Columbia,2020-04-30,4323,224
District of Columbia,2020-05-01,4658,231
District of Columbia,2020-05-02,4797,240
District of Columbia,2020-05-03,5016,251
District of Columbia,2020-05-04,5170,258
District of Columbia,2020-05-05,5322,264
District of Columbia,2020-05-06,5461,277
District of Columbia,2020-05-07,5654,285
District of Columbia,2020-05-08,5899,304
District of Columbia,2020-05-09,6102,311
District of Columbia,2020-05-10,6272,323
District of Columbia,2020-05-11,6389,328
District of Columbia,2020-05-12,6485,336
District of Columbia,2020-05-13,6584,350
District of Columbia,2020-05-14,6736,358
District of Columbia,2020-05-15,6871,368
District of Columbia,2020-05-16,7042,375
District of Columbia,2020-05-17,7123,383
District of Columbia,2020-05-18,7270,392
District of Columbia,2020-05-19,7434,400
District of Columbia,2020-05-20,7551,407
District of Columbia,2020-05-21,7788,412
District of Columbia,2020-05-22,7893,418
District of Columbia,2020-05-23,7966,427
District of Columbia,2020-05-24,8110,432
District of Columbia,2020-05-25,8225,440
District of Columbia,2020-05-26,8334,440
District of Columbia,2020-05-27,8406,445
District of Columbia,2020-05-28,8492,453
District of Columbia,2020-05-29,8538,460
District of Columbia,2020-05-30,8717,462
District of Columbia,2020-05-31,8801,466
District of Columbia,2020-06-01,8857,468
District of Columbia,2020-06-02,8886,470
District of Columbia,2020-06-03,9016,473
District of Columbia,2020-06-04,9120,475
District of Columbia,2020-06-05,9199,479
District of Columbia,2020-06-06,9269,483
District of Columbia,2020-06-07,9332,489
District of Columbia,2020-06-08,9389,491
District of Columbia,2020-06-09,9474,495
District of Columbia,2020-06-10,9537,499
District of Columbia,2020-06-11,9589,502
District of Columbia,2020-06-12,9654,506
District of Columbia,2020-06-13,9709,511
District of Columbia,2020-06-14,9767,515
District of Columbia,2020-06-15,9799,515
District of Columbia,2020-06-16,9818,520
District of Columbia,2020-06-17,9847,523
District of Columbia,2020-06-18,9903,527
District of Columbia,2020-06-19,9952,530
District of Columbia,2020-06-20,9984,531
District of Columbia,2020-06-21,10020,533
District of Columbia,2020-06-22,10058,535
District of Columbia,2020-06-23,10094,537
District of Columbia,2020-06-24,10128,541
District of Columbia,2020-06-25,10159,543
District of Columbia,2020-06-26,10185,546
District of Columbia,2020-06-27,10216,548
District of Columbia,2020-06-28,10248,550
District of Columbia,2020-06-29,10292,551
District of Columbia,2020-06-30,10327,551
District of Columbia,2020-07-01,10365,553
District of Columbia,2020-07-02,10390,554
District of Columbia,2020-07-03,10435,555
District of Columbia,2020-07-04,10447,557
District of Columbia,2020-07-05,10482,559
District of Columbia,2020-07-06,10515,561
District of Columbia,2020-07-07,10569,561
District of Columbia,2020-07-08,10642,564
District of Columbia,2020-07-09,10679,568
District of Columbia,2020-07-10,10743,568
Florida,2020-01-22,0,0
Florida,2020-01-23,0,0
Florida,2020-01-24,0,0
Florida,2020-01-25,0,0
Florida,2020-01-26,0,0
Florida,2020-01-27,0,0
Florida,2020-01-28,0,0
Florida,2020-01-29,0,0
Florida,2020-01-30,0,0
Florida,2020-01-31,0,0
Florida,2020-02-01,0,0
Florida,2020-02-02,0,0
Florida,2020-02-03,0,0
Florida,2020-02-04,0,0
Florida,2020-02-05,0,0
Florida,2020-02-06,0,0
Florida,2020-02-07,0,0
Florida,2020-02-08,0,0
Florida,2020-02-09,0,0
Florida,2020-02-10,0,0
Florida,2020-02-11,0,0
